Entity1,Relationship,Entity2,Evidence,Evidence URL
SAADL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SAADL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SAADL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SAADR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SAADR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SAADR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SAAVL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SAAVL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SAAVR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SAAVR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SABD,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SABD,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
SABD,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SABVL,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SABVL,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
SABVL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SABVR,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SABVR,Receptor,NPR-2,"Luo et al., 2015",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4317659/
SABVR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SDQL,Receptor,EGL-6,"Ringstad et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963311/
SDQL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SDQL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SDQL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SDQL,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
SDQR,Receptor,EGL-6,"Ringstad et al., 2008",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2963311/
SDQR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SDQR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SDQR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SDQR,Receptor,TYRA-3,"Bendesky et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3154120/
SIADL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SIADL,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIADL,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
SIADL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIADL,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
SIADL,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
SIADR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SIADR,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIADR,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
SIADR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIADR,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
SIADR,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
SIAVL,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SIAVL,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIAVL,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
SIAVL,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIAVL,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
SIAVL,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
SIAVR,Neuropeptide,PDF-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
SIAVR,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIAVR,Receptor,DOP-3,"Suo et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2735167/
SIAVR,Receptor,SER-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIAVR,Receptor,SER-3,"Suo et al., 2006",https://www.ncbi.nlm.nih.gov/pubmed/17021164
SIAVR,Receptor,SER-6,"Yoshida et al., 2014",https://www.ncbi.nlm.nih.gov/pubmed/24446241
SIBDL,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIBDR,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIBVL,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SIBVR,Receptor,DOP-2,"Tsalik et al., 2003",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4445141/
SMBDL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SMBDR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
SMDDL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDDL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SMDDL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
SMDDR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDDR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SMDDR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
SMDVL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDVL,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDVL,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SMDVL,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
SMDVR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDVR,Neuropeptide,FLP-7,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
SMDVR,Receptor,LGC-55,"Pirri et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2804440/
SMDVR,Receptor,NTR-2,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
URADL,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URADL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URADR,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URADR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URAVL,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URAVL,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URAVR,Neuropeptide,FLP-21,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URAVR,Neuropeptide,FLP-22,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URXL,Neuropeptide,FLP-10,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URXL,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URXL,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
URXL,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
URXL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URXR,Neuropeptide,FLP-10,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URXR,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
URXR,Neuropeptide,FLP-21,"Macosko et al., 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2760495/
URXR,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
URXR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URYDL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
URYDL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URYDL,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
URYDR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
URYDR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URYDR,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
URYVL,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
URYVL,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URYVL,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
URYVR,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
URYVR,Receptor,PDFR-1,"Barrios et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509246/
URYVR,Receptor,SER-1,"Dernovici et al., 2007",https://www.ncbi.nlm.nih.gov/pubmed/17443782
VA1,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA1,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA1,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA1,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA1,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA10,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA10,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA10,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA10,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA10,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA11,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA11,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA11,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA11,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA11,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA12,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA12,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA12,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA12,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA12,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA2,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA2,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA2,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA2,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA2,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA3,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA3,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA3,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA3,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA3,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA4,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA4,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA4,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA4,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA4,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA5,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA5,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA5,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA5,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA5,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA6,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA6,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA6,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA6,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA6,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA7,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA7,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA7,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA7,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA7,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA8,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA8,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA8,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA8,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA8,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VA9,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VA9,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA9,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VA9,Receptor,LGC-53,"Bentley et al., 2016",http://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005283
VA9,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB1,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB1,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB1,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB1,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB10,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB10,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB10,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB10,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB11,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB11,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB11,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB11,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB2,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB2,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB2,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB2,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB3,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB3,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB3,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB3,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB4,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB4,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB4,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB4,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB5,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB5,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB5,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB5,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB6,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB6,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB6,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB6,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB7,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB7,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB7,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB7,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB8,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB8,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB8,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB8,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VB9,Receptor,CKR-2,"Hu et al., 2011",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3134788/
VB9,Receptor,DOP-1,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB9,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VB9,Receptor,NPR-3,"Keating et al., 2003",https://www.ncbi.nlm.nih.gov/pubmed/14521838
VC1,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VC2,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VC3,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VC4,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VC5,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VC6,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD1,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD1,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD1,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD1,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD1,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD1,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD10,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD10,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD10,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD10,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD10,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD10,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD11,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD11,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD11,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD11,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD11,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
VD11,Receptor,SER-2,"Donnelly et al., 2013",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3614513/
VD12,Neuropeptide,FLP-11,"Kim & Li, 2004",https://www.ncbi.nlm.nih.gov/pubmed/15236235
VD12,Neuropeptide,NTC-1,"Garrison et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597094/
VD12,Receptor,DOP-3,"Chase et al., 2004",https://www.ncbi.nlm.nih.gov/pubmed/15378064
VD12,Receptor,MOD-1,"Gurel et al., 2012",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3512144/
VD12,Receptor,NPR-1,"Coates & de Bono, 2002",https://www.ncbi.nlm.nih.gov/pubmed/12410311
